Direction,Year,Date,Country,Product,Transport_mode,Measure,Value
Exports,2018,10/04/2018,All,All,All,$,78000000
Exports,2018,11/04/2018,All,All,All,$,126000000
Exports,2018,12/04/2018,All,All,All,$,149000000
Exports,2018,13/04/2018,All,All,All,$,106000000
Exports,2018,14/04/2018,All,All,All,$,119000000
Exports,2018,15/04/2018,All,All,All,$,172000000
Exports,2018,16/04/2018,All,All,All,$,254000000
Exports,2018,17/04/2018,All,All,All,$,137000000
Exports,2018,18/04/2018,All,All,All,$,186000000
Exports,2018,19/04/2018,All,All,All,$,151000000
Exports,2018,20/04/2018,All,All,All,$,195000000
Exports,2018,21/04/2018,All,All,All,$,99000000
Exports,2018,22/04/2018,All,All,All,$,205000000
Exports,2018,23/04/2018,All,All,All,$,308000000
Exports,2018,24/04/2018,All,All,All,$,128000000
Exports,2018,25/04/2018,All,All,All,$,179000000
Exports,2018,26/04/2018,All,All,All,$,173000000
Exports,2018,27/04/2018,All,All,All,$,155000000
Exports,2018,28/04/2018,All,All,All,$,114000000
Exports,2018,29/04/2018,All,All,All,$,175000000
Exports,2018,30/04/2018,All,All,All,$,269000000
Exports,2018,01/05/2018,All,All,All,$,123000000
Exports,2018,02/05/2018,All,All,All,$,170000000
Exports,2018,03/05/2018,All,All,All,$,143000000
Exports,2018,04/05/2018,All,All,All,$,192000000
Exports,2018,05/05/2018,All,All,All,$,131000000
Exports,2018,06/05/2018,All,All,All,$,183000000
Exports,2018,07/05/2018,All,All,All,$,270000000
Exports,2018,08/05/2018,All,All,All,$,133000000
Exports,2018,09/05/2018,All,All,All,$,197000000
Exports,2018,10/05/2018,All,All,All,$,128000000
Exports,2018,11/05/2018,All,All,All,$,212000000
Exports,2018,12/05/2018,All,All,All,$,108000000
Exports,2018,13/05/2018,All,All,All,$,167000000
Exports,2018,14/05/2018,All,All,All,$,251000000
Exports,2018,15/05/2018,All,All,All,$,86000000
Exports,2018,16/05/2018,All,All,All,$,195000000
Exports,2018,17/05/2018,All,All,All,$,194000000
Exports,2018,18/05/2018,All,All,All,$,165000000
Exports,2018,19/05/2018,All,All,All,$,98000000
Exports,2018,20/05/2018,All,All,All,$,203000000
Exports,2018,21/05/2018,All,All,All,$,335000000
Exports,2018,22/05/2018,All,All,All,$,120000000
Exports,2018,23/05/2018,All,All,All,$,157000000
Exports,2018,24/05/2018,All,All,All,$,129000000
Exports,2018,25/05/2018,All,All,All,$,139000000
Exports,2018,26/05/2018,All,All,All,$,143000000
Exports,2018,27/05/2018,All,All,All,$,159000000
Exports,2018,28/05/2018,All,All,All,$,289000000
Exports,2018,29/05/2018,All,All,All,$,144000000
Exports,2018,30/05/2018,All,All,All,$,171000000
Exports,2018,31/05/2018,All,All,All,$,216000000
Exports,2018,01/06/2018,All,All,All,$,186000000
Exports,2018,02/06/2018,All,All,All,$,128000000
Exports,2018,03/06/2018,All,All,All,$,135000000
Exports,2018,04/06/2018,All,All,All,$,234000000
Exports,2018,05/06/2018,All,All,All,$,149000000
Exports,2018,06/06/2018,All,All,All,$,139000000
Exports,2018,07/06/2018,All,All,All,$,125000000
Exports,2018,08/06/2018,All,All,All,$,143000000
Exports,2018,09/06/2018,All,All,All,$,75000000
Exports,2018,10/06/2018,All,All,All,$,255000000
Exports,2018,11/06/2018,All,All,All,$,275000000
Exports,2018,12/06/2018,All,All,All,$,141000000
Exports,2018,13/06/2018,All,All,All,$,149000000
Exports,2018,14/06/2018,All,All,All,$,146000000
Exports,2018,15/06/2018,All,All,All,$,184000000
Exports,2018,16/06/2018,All,All,All,$,121000000
Exports,2018,17/06/2018,All,All,All,$,192000000
Exports,2018,18/06/2018,All,All,All,$,282000000
Exports,2018,19/06/2018,All,All,All,$,183000000
Exports,2018,20/06/2018,All,All,All,$,119000000
Exports,2018,21/06/2018,All,All,All,$,122000000
Exports,2018,22/06/2018,All,All,All,$,113000000
Exports,2018,23/06/2018,All,All,All,$,93000000
Exports,2018,24/06/2018,All,All,All,$,153000000
Exports,2018,25/06/2018,All,All,All,$,256000000
Exports,2018,26/06/2018,All,All,All,$,113000000
Exports,2018,27/06/2018,All,All,All,$,160000000
Exports,2018,28/06/2018,All,All,All,$,165000000
Exports,2018,29/06/2018,All,All,All,$,174000000
Exports,2018,30/06/2018,All,All,All,$,169000000
Exports,2018,01/07/2018,All,All,All,$,192000000
Exports,2018,02/07/2018,All,All,All,$,330000000
Exports,2018,03/07/2018,All,All,All,$,133000000
Exports,2018,04/07/2018,All,All,All,$,110000000
Exports,2019,02/02/2019,All,All,All,$,126000000
Exports,2019,03/02/2019,All,All,All,$,117000000
Exports,2019,04/02/2019,All,All,All,$,143000000
Exports,2019,05/02/2019,All,All,All,$,255000000
Exports,2019,06/02/2019,All,All,All,$,189000000
Exports,2019,07/02/2019,All,All,All,$,149000000
Exports,2019,08/02/2019,All,All,All,$,166000000
Exports,2019,09/02/2019,All,All,All,$,114000000
Exports,2019,10/02/2019,All,All,All,$,132000000
Exports,2019,11/02/2019,All,All,All,$,138000000
Exports,2019,12/02/2019,All,All,All,$,224000000
Exports,2019,13/02/2019,All,All,All,$,171000000
Exports,2019,14/02/2019,All,All,All,$,163000000
Exports,2019,15/02/2019,All,All,All,$,170000000
Exports,2019,16/02/2019,All,All,All,$,77000000
Exports,2019,17/02/2019,All,All,All,$,172000000
Exports,2019,18/02/2019,All,All,All,$,114000000
Exports,2019,19/02/2019,All,All,All,$,373000000
Exports,2019,20/02/2019,All,All,All,$,197000000
Exports,2019,21/02/2019,All,All,All,$,125000000
Exports,2019,22/02/2019,All,All,All,$,193000000
Exports,2019,23/02/2019,All,All,All,$,111000000
Exports,2019,24/02/2019,All,All,All,$,170000000
Exports,2019,25/02/2019,All,All,All,$,188000000
Exports,2019,26/02/2019,All,All,All,$,194000000
Exports,2019,27/02/2019,All,All,All,$,160000000
Exports,2019,28/02/2019,All,All,All,$,208000000
Exports,2019,01/03/2019,All,All,All,$,138000000
Exports,2019,02/03/2019,All,All,All,$,128000000
Exports,2019,03/03/2019,All,All,All,$,149000000
Exports,2019,04/03/2019,All,All,All,$,181000000
Exports,2019,05/03/2019,All,All,All,$,292000000
Exports,2019,06/03/2019,All,All,All,$,151000000
Exports,2019,07/03/2019,All,All,All,$,211000000
Exports,2019,08/03/2019,All,All,All,$,156000000
Exports,2019,09/03/2019,All,All,All,$,98000000
Exports,2019,10/03/2019,All,All,All,$,148000000
Exports,2019,11/03/2019,All,All,All,$,205000000
Exports,2019,12/03/2019,All,All,All,$,167000000
Exports,2019,13/03/2019,All,All,All,$,168000000
Exports,2019,14/03/2019,All,All,All,$,217000000
Exports,2019,15/03/2019,All,All,All,$,197000000
Exports,2019,16/03/2019,All,All,All,$,95000000
Exports,2019,17/03/2019,All,All,All,$,217000000
Exports,2019,18/03/2019,All,All,All,$,125000000
Exports,2019,19/03/2019,All,All,All,$,217000000
Exports,2019,20/03/2019,All,All,All,$,208000000
Exports,2019,21/03/2019,All,All,All,$,184000000
Exports,2019,22/03/2019,All,All,All,$,203000000
Exports,2019,23/03/2019,All,All,All,$,176000000
Exports,2019,24/03/2019,All,All,All,$,212000000
Exports,2019,25/03/2019,All,All,All,$,125000000
Exports,2019,26/03/2019,All,All,All,$,285000000
Exports,2019,27/03/2019,All,All,All,$,243000000
Exports,2019,28/03/2019,All,All,All,$,134000000
Exports,2019,29/03/2019,All,All,All,$,230000000
Exports,2019,30/03/2019,All,All,All,$,144000000
Exports,2019,31/03/2019,All,All,All,$,197000000
Exports,2019,01/04/2019,All,All,All,$,129000000
Exports,2019,02/04/2019,All,All,All,$,228000000
Exports,2019,03/04/2019,All,All,All,$,210000000
Exports,2019,04/04/2019,All,All,All,$,179000000
Exports,2019,05/04/2019,All,All,All,$,183000000
Exports,2019,06/04/2019,All,All,All,$,137000000
Exports,2019,07/04/2019,All,All,All,$,197000000
Exports,2019,08/04/2019,All,All,All,$,154000000
Exports,2019,09/04/2019,All,All,All,$,212000000
Exports,2019,10/04/2019,All,All,All,$,200000000
Exports,2019,11/04/2019,All,All,All,$,167000000
Exports,2019,12/04/2019,All,All,All,$,258000000
Exports,2019,13/04/2019,All,All,All,$,135000000
Exports,2019,14/04/2019,All,All,All,$,256000000
Exports,2019,15/04/2019,All,All,All,$,159000000
Exports,2019,16/04/2019,All,All,All,$,303000000
Exports,2019,17/04/2019,All,All,All,$,197000000
Exports,2019,18/04/2019,All,All,All,$,158000000
Exports,2019,19/04/2019,All,All,All,$,188000000
Exports,2019,20/04/2019,All,All,All,$,107000000
Exports,2019,21/04/2019,All,All,All,$,233000000
Exports,2019,22/04/2019,All,All,All,$,106000000
Exports,2019,23/04/2019,All,All,All,$,216000000
Exports,2019,24/04/2019,All,All,All,$,177000000
Exports,2019,25/04/2019,All,All,All,$,120000000
Exports,2019,26/04/2019,All,All,All,$,183000000
Exports,2019,27/04/2019,All,All,All,$,128000000
Exports,2019,28/04/2019,All,All,All,$,167000000
Exports,2019,29/04/2019,All,All,All,$,163000000
Exports,2019,30/04/2019,All,All,All,$,230000000
Exports,2019,01/05/2019,All,All,All,$,150000000
Exports,2019,02/05/2019,All,All,All,$,126000000
Exports,2019,03/05/2019,All,All,All,$,217000000
Exports,2019,04/05/2019,All,All,All,$,103000000
Exports,2019,05/05/2019,All,All,All,$,204000000
Exports,2019,06/05/2019,All,All,All,$,157000000
Exports,2019,07/05/2019,All,All,All,$,233000000
Exports,2019,08/05/2019,All,All,All,$,229000000
Exports,2019,09/05/2019,All,All,All,$,124000000
Exports,2019,10/05/2019,All,All,All,$,196000000
Exports,2019,11/05/2019,All,All,All,$,141000000
Exports,2019,12/05/2019,All,All,All,$,164000000
Exports,2019,13/05/2019,All,All,All,$,176000000
Exports,2019,14/05/2019,All,All,All,$,227000000
Exports,2019,15/05/2019,All,All,All,$,242000000
Exports,2019,16/05/2019,All,All,All,$,131000000
Exports,2019,17/05/2019,All,All,All,$,216000000
Exports,2019,18/05/2019,All,All,All,$,127000000
Exports,2019,19/05/2019,All,All,All,$,222000000
Exports,2019,20/05/2019,All,All,All,$,148000000
Exports,2019,21/05/2019,All,All,All,$,159000000
Exports,2019,22/05/2019,All,All,All,$,220000000
Exports,2019,23/05/2019,All,All,All,$,179000000
Exports,2019,24/05/2019,All,All,All,$,270000000
Exports,2019,25/05/2019,All,All,All,$,118000000
Exports,2019,26/05/2019,All,All,All,$,194000000
Exports,2019,27/05/2019,All,All,All,$,198000000
Exports,2019,28/05/2019,All,All,All,$,251000000
Exports,2019,29/05/2019,All,All,All,$,197000000
Exports,2019,30/05/2019,All,All,All,$,140000000
Exports,2019,31/05/2019,All,All,All,$,286000000
Exports,2019,01/06/2019,All,All,All,$,114000000
Exports,2019,02/06/2019,All,All,All,$,140000000
Exports,2019,03/06/2019,All,All,All,$,126000000
Exports,2019,04/06/2019,All,All,All,$,180000000
Exports,2019,05/06/2019,All,All,All,$,194000000
Exports,2019,06/06/2019,All,All,All,$,138000000
Exports,2019,07/06/2019,All,All,All,$,235000000
Exports,2019,08/06/2019,All,All,All,$,88000000
Exports,2019,09/06/2019,All,All,All,$,171000000
Exports,2019,10/06/2019,All,All,All,$,159000000
Exports,2019,11/06/2019,All,All,All,$,224000000
Exports,2019,12/06/2019,All,All,All,$,207000000
Exports,2019,13/06/2019,All,All,All,$,133000000
Exports,2019,14/06/2019,All,All,All,$,193000000
Exports,2019,15/06/2019,All,All,All,$,187000000
Exports,2019,16/06/2019,All,All,All,$,150000000
Exports,2019,17/06/2019,All,All,All,$,139000000
Exports,2019,18/06/2019,All,All,All,$,184000000
Exports,2019,19/06/2019,All,All,All,$,144000000
Exports,2019,20/06/2019,All,All,All,$,159000000
Exports,2019,21/06/2019,All,All,All,$,202000000
Exports,2019,22/06/2019,All,All,All,$,160000000
Exports,2019,23/06/2019,All,All,All,$,163000000
Exports,2019,24/06/2019,All,All,All,$,202000000
Exports,2019,25/06/2019,All,All,All,$,157000000
Exports,2019,26/06/2019,All,All,All,$,167000000
Exports,2019,27/06/2019,All,All,All,$,158000000
Exports,2019,28/06/2019,All,All,All,$,201000000
Exports,2019,29/06/2019,All,All,All,$,109000000
Exports,2019,30/06/2019,All,All,All,$,178000000
Exports,2019,01/07/2019,All,All,All,$,120000000
Exports,2019,02/07/2019,All,All,All,$,265000000
Exports,2019,03/07/2019,All,All,All,$,182000000
Exports,2020,01/02/2020,All,All,All,$,108000000
Exports,2020,02/02/2020,All,All,All,$,166000000
Exports,2020,03/02/2020,All,All,All,$,107000000
Exports,2020,04/02/2020,All,All,All,$,175000000
Exports,2020,05/02/2020,All,All,All,$,160000000
Exports,2020,06/02/2020,All,All,All,$,173000000
Exports,2020,07/02/2020,All,All,All,$,159000000
Exports,2020,08/02/2020,All,All,All,$,76000000
Exports,2020,09/02/2020,All,All,All,$,60000000
Exports,2020,10/02/2020,All,All,All,$,127000000
Exports,2020,11/02/2020,All,All,All,$,155000000
Exports,2020,12/02/2020,All,All,All,$,155000000
Exports,2020,13/02/2020,All,All,All,$,169000000
Exports,2020,14/02/2020,All,All,All,$,157000000
Exports,2020,15/02/2020,All,All,All,$,136000000
Exports,2020,16/02/2020,All,All,All,$,153000000
Exports,2020,17/02/2020,All,All,All,$,257000000
Exports,2020,18/02/2020,All,All,All,$,214000000
Exports,2020,19/02/2020,All,All,All,$,240000000
Exports,2020,20/02/2020,All,All,All,$,123000000
Exports,2020,21/02/2020,All,All,All,$,271000000
Exports,2020,22/02/2020,All,All,All,$,90000000
Exports,2020,23/02/2020,All,All,All,$,259000000
Exports,2020,24/02/2020,All,All,All,$,222000000
Exports,2020,25/02/2020,All,All,All,$,154000000
Exports,2020,26/02/2020,All,All,All,$,310000000
Exports,2020,27/02/2020,All,All,All,$,201000000
Exports,2020,28/02/2020,All,All,All,$,162000000
Exports,2020,29/02/2020,All,All,All,$,149000000
Exports,2020,01/03/2020,All,All,All,$,81000000
Exports,2020,02/03/2020,All,All,All,$,192000000
Exports,2020,03/03/2020,All,All,All,$,196000000
Exports,2020,04/03/2020,All,All,All,$,154000000
Exports,2020,05/03/2020,All,All,All,$,154000000
Exports,2020,06/03/2020,All,All,All,$,156000000
Exports,2020,07/03/2020,All,All,All,$,76000000
Exports,2020,08/03/2020,All,All,All,$,108000000
Exports,2020,09/03/2020,All,All,All,$,221000000
Exports,2020,10/03/2020,All,All,All,$,190000000
Exports,2020,11/03/2020,All,All,All,$,302000000
Exports,2020,12/03/2020,All,All,All,$,176000000
Exports,2020,13/03/2020,All,All,All,$,245000000
Exports,2020,14/03/2020,All,All,All,$,114000000
Exports,2020,15/03/2020,All,All,All,$,106000000
Exports,2020,16/03/2020,All,All,All,$,229000000
Exports,2020,17/03/2020,All,All,All,$,156000000
Exports,2020,18/03/2020,All,All,All,$,320000000
Exports,2020,19/03/2020,All,All,All,$,325000000
Exports,2020,20/03/2020,All,All,All,$,204000000
Exports,2020,21/03/2020,All,All,All,$,107000000
Exports,2020,22/03/2020,All,All,All,$,114000000
Exports,2020,23/03/2020,All,All,All,$,196000000
Exports,2020,24/03/2020,All,All,All,$,215000000
Exports,2020,25/03/2020,All,All,All,$,344000000
Exports,2020,26/03/2020,All,All,All,$,169000000
Exports,2020,27/03/2020,All,All,All,$,255000000
Exports,2020,28/03/2020,All,All,All,$,181000000
Exports,2020,29/03/2020,All,All,All,$,116000000
Exports,2020,30/03/2020,All,All,All,$,213000000
Exports,2020,31/03/2020,All,All,All,$,198000000
Exports,2020,01/04/2020,All,All,All,$,216000000
Exports,2020,02/04/2020,All,All,All,$,133000000
Exports,2020,03/04/2020,All,All,All,$,202000000
Exports,2020,04/04/2020,All,All,All,$,102000000
Exports,2020,05/04/2020,All,All,All,$,163000000
Exports,2020,06/04/2020,All,All,All,$,248000000
Exports,2020,07/04/2020,All,All,All,$,158000000
Exports,2020,08/04/2020,All,All,All,$,302000000
Exports,2020,09/04/2020,All,All,All,$,242000000
Exports,2020,10/04/2020,All,All,All,$,216000000
Exports,2020,11/04/2020,All,All,All,$,66000000
Exports,2020,12/04/2020,All,All,All,$,146000000
Exports,2020,13/04/2020,All,All,All,$,255000000
Exports,2020,14/04/2020,All,All,All,$,192000000
Exports,2020,15/04/2020,All,All,All,$,243000000
Exports,2020,16/04/2020,All,All,All,$,119000000
Exports,2020,17/04/2020,All,All,All,$,229000000
Exports,2020,18/04/2020,All,All,All,$,60000000
Exports,2020,19/04/2020,All,All,All,$,142000000
Exports,2020,20/04/2020,All,All,All,$,216000000
Exports,2020,21/04/2020,All,All,All,$,164000000
Exports,2020,22/04/2020,All,All,All,$,118000000
Exports,2020,23/04/2020,All,All,All,$,162000000
Exports,2020,24/04/2020,All,All,All,$,195000000
Exports,2020,25/04/2020,All,All,All,$,88000000
Exports,2020,26/04/2020,All,All,All,$,119000000
Exports,2020,27/04/2020,All,All,All,$,247000000
Exports,2020,28/04/2020,All,All,All,$,139000000
Exports,2020,29/04/2020,All,All,All,$,246000000
Exports,2020,30/04/2020,All,All,All,$,161000000
Exports,2020,01/05/2020,All,All,All,$,185000000
Exports,2020,02/05/2020,All,All,All,$,81000000
Exports,2020,03/05/2020,All,All,All,$,117000000
Exports,2020,04/05/2020,All,All,All,$,218000000
Exports,2020,05/05/2020,All,All,All,$,151000000
Exports,2020,06/05/2020,All,All,All,$,265000000
Exports,2020,07/05/2020,All,All,All,$,161000000
Exports,2020,08/05/2020,All,All,All,$,162000000
Exports,2020,09/05/2020,All,All,All,$,85000000
Exports,2020,10/05/2020,All,All,All,$,134000000
Exports,2020,11/05/2020,All,All,All,$,203000000
Exports,2020,12/05/2020,All,All,All,$,217000000
Exports,2020,13/05/2020,All,All,All,$,199000000
Exports,2020,14/05/2020,All,All,All,$,151000000
Exports,2020,15/05/2020,All,All,All,$,163000000
Exports,2020,16/05/2020,All,All,All,$,125000000
Exports,2020,17/05/2020,All,All,All,$,135000000
Exports,2020,18/05/2020,All,All,All,$,252000000
Exports,2020,19/05/2020,All,All,All,$,249000000
Exports,2020,20/05/2020,All,All,All,$,291000000
Exports,2020,21/05/2020,All,All,All,$,146000000
Exports,2020,22/05/2020,All,All,All,$,209000000
Exports,2020,23/05/2020,All,All,All,$,95000000
Exports,2020,24/05/2020,All,All,All,$,128000000
Exports,2020,25/05/2020,All,All,All,$,205000000
Exports,2020,26/05/2020,All,All,All,$,174000000
Exports,2020,27/05/2020,All,All,All,$,276000000
Exports,2020,28/05/2020,All,All,All,$,164000000
Exports,2020,29/05/2020,All,All,All,$,170000000
Exports,2020,30/05/2020,All,All,All,$,128000000
Exports,2020,31/05/2020,All,All,All,$,158000000
Exports,2020,01/06/2020,All,All,All,$,225000000
Exports,2020,02/06/2020,All,All,All,$,153000000
Exports,2020,03/06/2020,All,All,All,$,215000000
Exports,2020,04/06/2020,All,All,All,$,164000000
Exports,2020,05/06/2020,All,All,All,$,149000000
Exports,2020,06/06/2020,All,All,All,$,87000000
Exports,2020,07/06/2020,All,All,All,$,203000000
Exports,2020,08/06/2020,All,All,All,$,258000000
Exports,2020,09/06/2020,All,All,All,$,173000000
Exports,2020,10/06/2020,All,All,All,$,148000000
Exports,2020,11/06/2020,All,All,All,$,99000000
Exports,2020,12/06/2020,All,All,All,$,183000000
Exports,2020,13/06/2020,All,All,All,$,86000000
Exports,2020,14/06/2020,All,All,All,$,147000000
Exports,2020,15/06/2020,All,All,All,$,275000000
Exports,2020,16/06/2020,All,All,All,$,153000000
Exports,2020,17/06/2020,All,All,All,$,226000000
Exports,2020,18/06/2020,All,All,All,$,106000000
Exports,2020,19/06/2020,All,All,All,$,128000000
Exports,2020,20/06/2020,All,All,All,$,75000000
Exports,2020,21/06/2020,All,All,All,$,189000000
Exports,2020,22/06/2020,All,All,All,$,257000000
Exports,2020,23/06/2020,All,All,All,$,167000000
Exports,2020,24/06/2020,All,All,All,$,225000000
Exports,2020,25/06/2020,All,All,All,$,170000000
Exports,2020,26/06/2020,All,All,All,$,168000000
Exports,2020,27/06/2020,All,All,All,$,82000000
Exports,2020,28/06/2020,All,All,All,$,185000000
Exports,2020,29/06/2020,All,All,All,$,251000000
Exports,2020,30/06/2020,All,All,All,$,121000000
Exports,2020,01/07/2020,All,All,All,$,196000000
Exports,2015,31/01/2015,China,All,All,$,33000000
Exports,2015,01/02/2015,China,All,All,$,16000000
Exports,2015,02/02/2015,China,All,All,$,29000000
Exports,2015,03/02/2015,China,All,All,$,14000000
Exports,2015,04/02/2015,China,All,All,$,17000000
Exports,2015,05/02/2015,China,All,All,$,20000000
Exports,2015,06/02/2015,China,All,All,$,27000000
Exports,2015,07/02/2015,China,All,All,$,33000000
